date,flow,FDCPercentile,calMonthlyFDCPercentile,day,waterYear,waterMonth,waterDay,waterWeek,ewrMeasureExceedance,ewrExceedance,ewrFlowBandNumber,ewrFlowBand
1996-03-08,566.6781447524033,0.52,0.9960267603436981,68,1995,6,160,23,1,1,5,Dry
1996-03-09,570.168777231537,0.5183872729022349,0.9956930174615953,69,1995,6,161,23,,1,5,Dry
1996-03-10,576.2093390100107,0.515596438368922,0.9951154732745409,70,1995,6,162,24,,1,5,Dry
1996-03-11,588.3224296656455,0.51,0.9939573284939747,71,1995,6,163,24,,1,5,Dry
1996-03-12,593.0643481918721,0.5074538814508912,0.9935039488944036,72,1995,6,164,24,,1,5,Dry
1996-03-13,599.4776543105631,0.5040103305801624,0.992890766246086,73,1995,6,165,24,,1,5,Dry
1996-03-14,606.9465370462163,0.5,0.9921766588557533,74,1995,6,166,24,,1,5,Dry
1996-03-15,606.9465370462163,0.5,0.9921766588557533,75,1995,6,167,24,,1,5,Dry
1996-03-16,619.7760781539125,0.4943500069769319,0.9909500135268814,76,1995,6,168,24,,1,5,Dry
1996-03-17,619.7760781539125,0.4943500069769319,0.9909500135268814,77,1995,6,169,25,,1,5,Dry
1996-03-18,629.6537174892982,0.49,0.9900056024953937,78,1995,6,170,25,1,1,5,Dry
1996-03-19,635.3948580345209,0.48598304784579704,0.988719091004677,79,1995,6,171,25,,1,5,Dry
1996-03-20,642.2888146976231,0.481159495129974,0.9871651159820961,80,1995,6,172,25,,1,5,Dry
1996-03-21,648.4673831674933,0.4774918079533361,0.9857723974683763,81,1995,6,173,25,,1,5,Dry
1996-03-22,650.4824688347184,0.47637395994219717,0.9853181745963371,82,1995,6,174,25,,1,5,Dry
1996-03-23,650.4824688347184,0.47637395994219717,0.9853181745963371,83,1995,6,175,25,,1,5,Dry
1996-03-24,661.9724703331348,0.47,0.9827281996065723,84,1995,6,176,26,,1,5,Dry
1996-03-25,667.6421410203268,0.4675683013148911,0.9814501923511291,85,1995,6,177,26,,1,5,Dry
1996-03-26,674.1295584334669,0.4647858743868294,0.9799934822200457,86,1995,6,178,26,,1,5,Dry
1996-03-27,684.5315944138771,0.46032448348573873,0.9787350622491979,87,1995,6,179,26,,1,5,Dry
1996-03-28,690.1825223078384,0.45809010817178214,0.9780514229569504,88,1995,6,180,26,0.98,1,5,Dry
1996-03-29,698.6305101302746,0.45479351753238834,0.9770294002866525,89,1995,6,181,26,,1,5,Dry
1996-03-30,704.67905735114,0.45243324138505764,0.976297657709364,90,1995,6,182,26,,1,5,Dry
1996-03-31,710.9145884918202,0.45,0.9755432941471679,91,1995,6,183,27,,1,5,Dry
1996-04-01,729.8651338616747,0.44227870071559516,0.9904466985072423,92,1995,7,184,27,,0.98,5,Dry
1996-04-02,733.77885933935,0.4406840740101178,0.9899995800460879,93,1995,7,185,27,,0.98,5,Dry
1996-04-03,738.0767936069157,0.4386904912904374,0.9895844270692902,94,1995,7,186,27,,0.98,5,Dry
1996-04-04,740.9601535728048,0.4372488001784132,0.9893059129277288,95,1995,7,187,27,,0.98,5,Dry
1996-04-05,745.3882225988765,0.4350347485740903,0.9888781897651127,96,1995,7,188,27,,0.98,5,Dry
1996-04-06,745.3882225988765,0.4350347485740903,0.9888781897651127,97,1995,7,189,27,,0.98,5,Dry
1996-04-07,755.4576420159573,0.43,0.9879055482156192,98,1995,7,190,28,,0.98,5,Dry
1996-04-08,763.9831940612547,0.42499126916753555,0.9870820343854614,99,1995,7,191,28,0.98,0.98,5,Dry
1996-04-09,765.274964649324,0.4242323586432015,0.986957257603968,100,1995,7,192,28,,0.98,5,Dry
1996-04-10,771.9429671130821,0.4203149314368782,0.9863131711894748,101,1995,7,193,28,,0.98,5,Dry
1996-04-11,772.4790239397742,0.42,0.986261391526623,102,1995,7,194,28,,0.98,5,Dry
1996-04-12,776.1992802434033,0.4185362711901378,0.9859020385484824,103,1995,7,195,28,,0.98,5,Dry
1996-04-13,782.3460362815399,0.41611783999456725,0.9853083012067693,104,1995,7,196,28,,0.98,5,Dry
1996-04-14,790.2740343679293,0.4129985820035896,0.9845425072693307,105,1995,7,197,29,,0.98,5,Dry
1996-04-15,797.8953188064405,0.41,0.9838063399096884,106,1995,7,198,29,,0.98,5,Dry
1996-04-16,801.8518445200647,0.4082050475243321,0.9834241648168341,107,1995,7,199,29,,0.98,5,Dry
1996-04-17,804.6174526821538,0.4069503772462709,0.9831570247468214,108,1995,7,200,29,,0.98,5,Dry
1996-04-18,804.6174526821538,0.4069503772462709,0.9831570247468214,109,1995,7,201,29,0.98,0.98,5,Dry
1996-04-19,817.19167764394,0.4012458430517772,0.9819424349930403,110,1995,7,202,29,,0.98,5,Dry
1996-04-20,820.0160619393992,0.39996974739309543,0.9816696175242555,111,1995,7,203,29,,0.98,5,Dry
1996-04-21,827.494316859016,0.39707793574818645,0.9809472659018587,112,1995,7,204,30,,0.98,5,Dry
1996-04-22,834.547961257146,0.3943503193150996,0.9802659289416228,113,1995,7,205,30,,0.98,5,Dry
1996-04-23,834.547961257146,0.3943503193150996,0.9802659289416228,114,1995,7,206,30,,0.98,5,Dry
1996-04-24,837.3010310285691,0.3932857181066861,0.98,115,1995,7,207,30,,0.98,5,Dry
1996-04-25,837.3010310285691,0.3932857181066861,0.98,116,1995,7,208,30,,0.98,5,Dry
1996-04-26,845.7979321455755,0.39,0.9775332295765008,117,1995,7,209,30,,0.98,5,Dry
1996-04-27,845.7979321455755,0.39,0.9775332295765008,118,1995,7,210,30,,0.98,5,Dry
1996-04-28,851.3524088367864,0.38650562069146366,0.9759206865291926,119,1995,7,211,31,0.98,0.98,5,Dry
1996-04-29,851.3524088367864,0.38650562069146366,0.9759206865291926,120,1995,7,212,31,,0.98,5,Dry
1996-04-30,851.3524088367864,0.38650562069146366,0.9759206865291926,121,1995,7,213,31,,0.98,5,Dry
1996-05-01,851.3524088367864,0.38650562069146366,0.95,122,1995,8,214,31,,0.98,5,Dry
1996-05-02,851.3524088367864,0.38650562069146366,0.95,123,1995,8,215,31,,0.98,5,Dry
1996-05-03,851.3524088367864,0.38650562069146366,0.95,124,1995,8,216,31,,0.98,5,Dry
1996-05-04,851.3524088367864,0.38650562069146366,0.95,125,1995,8,217,31,,0.98,5,Dry
1996-05-05,845.7979321455755,0.39,0.9533053610747314,126,1995,8,218,32,,0.98,5,Dry
1996-05-06,845.7979321455755,0.39,0.9533053610747314,127,1995,8,219,32,,0.98,5,Dry
1996-05-07,841.5520555955314,0.391641863694437,0.9558319996505737,128,1995,8,220,32,,0.98,5,Dry
1996-05-08,835.405125771581,0.3940188571824109,0.9594899180646238,129,1995,8,221,32,0.98,0.98,5,Dry
1996-05-09,834.547961257146,0.3943503193150996,0.96,130,1995,8,222,32,,0.98,5,Dry
1996-05-10,827.494316859016,0.39707793574818645,0.9613510911856361,131,1995,8,223,32,,0.98,5,Dry
1996-05-11,827.494316859016,0.39707793574818645,0.9613510911856361,132,1995,8,224,32,,0.98,5,Dry
1996-05-12,817.19167764394,0.4012458430517772,0.9633245114839387,133,1995,8,225,33,,0.98,5,Dry
1996-05-13,804.6174526821538,0.4069503772462709,0.9657330429540791,134,1995,8,226,33,,0.98,5,Dry
1996-05-14,790.2740343679293,0.4129985820035896,0.968480454782974,135,1995,8,227,33,,0.98,5,Dry
1996-05-15,776.1992802434033,0.4185362711901378,0.9708598593041521,136,1995,8,228,33,,0.98,5,Dry
1996-05-16,768.4059838906146,0.4223928962215814,0.9719509546779339,137,1995,8,229,33,,0.98,5,Dry
1996-05-17,763.9831940612547,0.42499126916753555,0.9725701644838458,138,1995,8,230,33,,0.98,5,Dry
1996-05-18,740.9601535728048,0.4372488001784132,0.975793490253865,139,1995,8,231,33,0.97,0.98,5,Dry
1996-05-19,707.9112824829244,0.45117195605441884,0.9802229538952972,140,1995,8,232,34,,0.98,5,Dry
1996-05-20,690.1825223078384,0.45809010817178214,0.9815390689125877,141,1995,8,233,34,,0.98,5,Dry
1996-05-21,667.6421410203268,0.4675683013148911,0.9832123801884451,142,1995,8,234,34,,0.97,5,Dry
1996-05-22,648.4673831674933,0.4774918079533361,0.9846358405158337,143,1995,8,235,34,,0.97,5,Dry
1996-05-23,629.6537174892982,0.49,0.9860324947479865,144,1995,8,236,34,,0.97,5,Dry
1996-05-24,599.4776543105631,0.5040103305801624,0.9882726497007309,145,1995,8,237,34,,0.97,5,Dry
1996-05-25,566.6781447524033,0.52,0.9906301504100212,146,1995,8,238,34,,0.97,5,Dry
1996-05-26,542.6549481246924,0.5332805338687248,0.9922184327171296,147,1995,8,239,35,,0.97,5,Dry
1996-05-27,515.3885911234855,0.5490566117130489,0.9940211350416973,148,1995,8,240,35,,0.97,5,Dry
1996-05-28,496.9047674821628,0.564732498892339,0.9952431843181605,149,1995,8,241,35,0.97,0.97,5,Dry
1996-05-29,485.2693293039278,0.5755940726836944,0.9960124558218798,150,1995,8,242,35,,0.97,5,Dry
1996-05-30,474.65062472348933,0.5858791970928431,0.9967145064636361,151,1995,8,243,35,,0.97,5,Dry
1996-05-31,456.4231901003585,0.6,0.9979196047011663,152,1995,8,244,35,,0.97,5,Dry
1996-06-01,446.5785846181075,0.61,0.9446109238208577,153,1995,9,245,35,,0.97,5,Dry
1996-06-02,429.7789068771616,0.6266687522735733,0.9523204734689945,154,1995,9,246,36,,0.97,5,Dry
1996-06-03,427.13455561928293,0.63,0.9534796216350546,155,1995,9,247,36,,0.97,5,Dry
1996-06-04,412.25969213242286,0.6451636854829023,0.96,156,1995,9,248,36,,0.97,5,Dry
1996-06-05,402.5169177207883,0.6539402322522943,0.9653040082133212,157,1995,9,249,36,,0.97,5,Dry
1996-06-06,396.08395114131787,0.66,0.9688061428345218,158,1995,9,250,36,,0.97,5,Dry
1996-06-07,394.0246771984694,0.6631605789841425,0.969927220409027,159,1995,9,251,36,,0.97,5,Dry
1996-06-08,385.1911752921153,0.676277527156689,0.972905449872739,160,1995,9,252,36,0.98,0.97,5,Dry
1996-06-09,375.0600984081756,0.69,0.9762888936822659,161,1995,9,253,37,,0.97,5,Dry
1996-06-10,368.2949483622472,0.6961288628868612,0.978548229516515,162,1995,9,254,37,,0.97,5,Dry
1996-06-11,358.6751984084282,0.7053272899875234,0.9812328435961104,163,1995,9,255,37,,0.98,5,Dry
1996-06-12,353.9854470549364,0.71,0.9823293841998934,164,1995,9,256,37,,0.98,5,Dry
1996-06-13,351.6790374639898,0.7122383327537959,0.9828686605015131,165,1995,9,257,37,,0.98,5,Dry
1996-06-14,347.3225793197573,0.7164662040707783,0.9838872716993701,166,1995,9,258,37,,0.98,5,Dry
1996-06-15,343.6813062294257,0.72,0.9847386609292145,167,1995,9,259,37,,0.98,5,Dry
1996-06-16,334.40753684918,0.7351987566768933,0.9869070199548985,168,1995,9,260,38,,0.98,5,Dry
1996-06-17,330.7299849541676,0.74,0.987766891762899,169,1995,9,261,38,,0.98,5,Dry
1996-06-18,327.53531137661633,0.7447827457207707,0.9885138587190488,170,1995,9,262,38,0.98,0.98,5,Dry
1996-06-19,324.0504043030841,0.75,0.9893286870155839,171,1995,9,263,38,,0.98,5,Dry
1996-06-20,321.1792922198463,0.7547001395363631,0.99,172,1995,9,264,38,,0.98,5,Dry
1996-06-21,317.9418365445629,0.76,0.990619274007676,173,1995,9,265,38,,0.98,5,Dry
1996-06-22,313.5219265442754,0.7656192356309673,0.9914647328043299,174,1995,9,266,38,,0.98,5,Dry
1996-06-23,310.07615820224606,0.77,0.9921238537266588,175,1995,9,267,39,,0.98,5,Dry
1996-06-24,310.07615820224606,0.77,0.9921238537266588,176,1995,9,268,39,,0.98,5,Dry
1996-06-25,302.6397594058508,0.7801442724310819,0.9935463190658693,177,1995,9,269,39,,0.98,5,Dry
1996-06-26,294.59680269954964,0.79210406546573,0.9950848093287946,178,1995,9,270,39,,0.98,5,Dry
1996-06-27,294.59680269954964,0.79210406546573,0.9950848093287946,179,1995,9,271,39,,0.98,5,Dry
1996-06-28,290.0148613432034,0.8,0.9959612621582014,180,1995,9,272,39,0.98,0.98,5,Dry
1996-06-29,287.1237983502716,0.8042559277181712,0.9965142767306464,181,1995,9,273,39,,0.98,5,Dry
1996-06-30,283.22183480614996,0.81,0.9972606605715811,182,1995,9,274,40,,0.98,5,Dry
1996-07-01,281.4649889839421,0.82,0.9735258692338103,183,1995,10,275,40,,0.98,5,Dry
1996-07-02,280.18670565810646,0.821564696668486,0.9740584209345546,184,1995,10,276,40,,0.98,5,Dry
1996-07-03,274.9749369548566,0.8279442190811435,0.9762297207009719,185,1995,10,277,40,,0.98,5,Dry
1996-07-04,273.29546097521643,0.83,0.976929415182813,186,1995,10,278,40,,0.98,5,Dry
1996-07-05,273.29546097521643,0.83,0.976929415182813,187,1995,10,279,40,,0.98,5,Dry
1996-07-06,273.29546097521643,0.83,0.976929415182813,188,1995,10,280,40,,0.98,5,Dry
1996-07-07,263.11415809696183,0.8469425225544561,0.9817934208669483,189,1995,10,281,41,,0.98,5,Dry
1996-07-08,265.9546773532155,0.84,0.979987693988208,190,1995,10,282,41,0.98,0.98,5,Dry
1996-07-09,264.4777719504762,0.8436097094032162,0.9809234280030974,191,1995,10,283,41,,0.98,5,Dry
1996-07-10,263.9102980149102,0.844996674335089,0.9812854793808327,192,1995,10,284,41,,0.98,5,Dry
1996-07-11,261.8631972982743,0.85,0.9825915404849108,193,1995,10,285,41,,0.98,5,Dry
1996-07-12,256.8829690438695,0.8622665951875415,0.9857689524996935,194,1995,10,286,41,,0.98,5,Dry
1996-07-13,254.57965108781718,0.87,0.9872384815601241,195,1995,10,287,41,,0.98,5,Dry
1996-07-14,254.57965108781718,0.87,0.9872384815601241,196,1995,10,288,42,,0.98,5,Dry
1996-07-15,254.57965108781718,0.87,0.9872384815601241,197,1995,10,289,42,,0.98,5,Dry
1996-07-16,254.57965108781718,0.87,0.9872384815601241,198,1995,10,290,42,,0.98,5,Dry
1996-07-17,254.57965108781718,0.87,0.9872384815601241,199,1995,10,291,42,,0.98,5,Dry
1996-07-18,254.57965108781718,0.87,0.9872384815601241,200,1995,10,292,42,0.98,0.98,5,Dry
1996-07-19,250.28337236434916,0.8753280469610728,0.9899795301501618,201,1995,10,293,42,,0.98,5,Dry
1996-07-20,250.28337236434916,0.8753280469610728,0.9899795301501618,202,1995,10,294,42,,0.98,5,Dry
1996-07-21,246.51613596706648,0.88,0.9912659717896168,203,1995,10,295,43,,0.98,5,Dry
1996-07-22,246.51613596706648,0.88,0.9912659717896168,204,1995,10,296,43,,0.98,5,Dry
1996-07-23,242.391699236284,0.885911659966254,0.9926638854987025,205,1995,10,297,43,,0.98,5,Dry
1996-07-24,239.53935321175527,0.89,0.9936306438395411,206,1995,10,298,43,,0.98,5,Dry
1996-07-25,236.1880607192076,0.8968083341984725,0.9947665123288123,207,1995,10,299,43,,0.98,5,Dry
1996-07-26,236.1880607192076,0.8968083341984725,0.9947665123288123,208,1995,10,300,43,,0.98,5,Dry
1996-07-27,231.50816883736104,0.9049549943544583,0.996352688925933,209,1995,10,301,43,,0.98,5,Dry
1996-07-28,228.68255337119885,0.9094585654023356,0.9973103873595814,210,1995,10,302,44,0.98,0.98,5,Dry
1996-07-29,228.34284828898484,0.91,0.9974255251159516,211,1995,10,303,44,,0.98,5,Dry
1996-07-30,228.34284828898484,0.91,0.9974255251159516,212,1995,10,304,44,,0.98,5,Dry
1996-07-31,226.5529202238744,0.913586314600467,0.9980321934063925,213,1995,10,305,44,,0.98,5,Dry
1996-08-01,226.43991600372826,0.9138127307858569,0.969269546588761,214,1995,11,306,44,,0.98,5,Dry
1996-08-02,225.81321850804704,0.9150683870452603,0.9699799699034293,215,1995,11,307,44,,0.98,5,Dry
1996-08-03,223.3518526164988,0.92,0.9719139086487295,216,1995,11,308,44,,0.98,5,Dry
1996-08-04,220.74705843068895,0.9239516303133979,0.9739539894456509,217,1995,11,309,45,,0.98,5,Dry
1996-08-05,216.76015759639935,0.93,0.9770765393482779,218,1995,11,310,45,,0.98,5,Dry
1996-08-06,216.76015759639935,0.93,0.9770765393482779,219,1995,11,311,45,,0.98,5,Dry
1996-08-07,216.76015759639935,0.93,0.9770765393482779,220,1995,11,312,45,,0.98,5,Dry
1996-08-08,216.76015759639935,0.93,0.9770765393482779,221,1995,11,313,45,0.98,0.98,5,Dry
1996-08-09,213.02745577422584,0.9342864126504523,0.98,222,1995,11,314,45,,0.98,5,Dry
1996-08-10,211.86577963973988,0.9356204123953582,0.9812597755746629,223,1995,11,315,45,,0.98,5,Dry
1996-08-11,211.86577963973988,0.9356204123953582,0.9812597755746629,224,1995,11,316,46,,0.98,5,Dry
1996-08-12,205.94063187208795,0.9449760425064414,0.9876852811113326,225,1995,11,317,46,,0.98,5,Dry
1996-08-13,204.16003820503676,0.9491726416306607,0.9896162396147913,226,1995,11,318,46,,0.98,5,Dry
1996-08-14,204.48828296719537,0.9483990166836026,0.9892602757436204,227,1995,11,319,46,,0.98,5,Dry
1996-08-15,203.89821723625838,0.9497897154013977,0.9899001704382023,228,1995,11,320,46,,0.98,5,Dry
1996-08-16,203.8089946506679,0.95,0.9899969275555248,229,1995,11,321,46,,0.98,5,Dry
1996-08-17,203.8089946506679,0.95,0.9899969275555248,230,1995,11,322,46,,0.98,5,Dry
1996-08-18,201.44597362677595,0.96,0.9907560442074713,231,1995,11,323,47,0.98,0.98,5,Dry
1996-08-19,199.8994625042784,0.9632018658998586,0.9912514415482659,232,1995,11,324,47,,0.98,5,Dry
1996-08-20,199.02876535810836,0.9650045399711085,0.9915303538978607,233,1995,11,325,47,,0.98,5,Dry
1996-08-21,199.7680485421458,0.9634739427559488,0.9912935376744668,234,1995,11,326,47,,0.98,5,Dry
1996-08-22,196.6159427295861,0.97,0.9923032587264071,235,1995,11,327,47,,0.98,5,Dry
1996-08-23,195.26379229446485,0.9709723503998152,0.9927363960767752,236,1995,11,328,47,,0.98,5,Dry
1996-08-24,191.55933856639643,0.9736362751895604,0.993923051962585,237,1995,11,329,47,,0.98,5,Dry
1996-08-25,191.55933856639643,0.9736362751895604,0.993923051962585,238,1995,11,330,48,,0.98,5,Dry
1996-08-26,191.55933856639643,0.9736362751895604,0.993923051962585,239,1995,11,331,48,,0.98,5,Dry
1996-08-27,189.9557984898526,0.9747894034170473,0.9944367175148214,240,1995,11,332,48,,0.98,5,Dry
1996-08-28,189.31952854119862,0.9752469540881076,0.9946405352798574,241,1995,11,333,48,0.98,0.98,5,Dry
1996-08-29,187.59540873385274,0.9764867928963181,0.995192826404923,242,1995,11,334,48,,0.98,5,Dry
1996-08-30,182.70994304697962,0.98,0.9967577984730914,243,1995,11,335,48,,0.98,5,Dry
1996-08-31,181.07352173620643,0.9808641644076459,0.9972819969440779,244,1995,11,336,48,,0.98,5,Dry
1996-09-01,178.24119407222702,0.982359865265297,0.9709312841057177,245,1995,12,337,49,,0.98,5,Dry
1996-09-02,178.24119407222702,0.982359865265297,0.9709312841057177,246,1995,12,338,49,,0.98,5,Dry
1996-09-03,176.40339207274639,0.9833303751613709,0.9723254723248874,247,1995,12,339,49,,0.98,5,Dry
1996-09-04,172.588571150434,0.9853449128851847,0.9752194611167341,248,1995,12,340,49,,0.98,5,Dry
1996-09-05,173.69054005715492,0.9847629830965345,0.9743834885429336,249,1995,12,341,49,,0.98,5,Dry
1996-09-06,170.1542931824863,0.9866304109194428,0.9770661462689193,250,1995,12,342,49,,0.98,5,Dry
1996-09-07,173.69054005715492,0.9847629830965345,0.9743834885429336,251,1995,12,343,49,,0.98,5,Dry
1996-09-08,166.28692278082374,0.9886726990699931,0.98,252,1995,12,344,50,0.98,0.98,5,Dry
1996-09-09,164.87276110443864,0.9894194921967652,0.9814730805936889,253,1995,12,345,50,,0.98,5,Dry
1996-09-10,162.26982748746042,0.9904173029128704,0.9841844615212446,254,1995,12,346,50,,0.98,5,Dry
1996-09-11,158.7986129089005,0.9913806526157821,0.9878002990294971,255,1995,12,347,50,,0.98,5,Dry
1996-09-12,156.76671263129091,0.9919445562536822,0.9899168553732588,256,1995,12,348,50,,0.98,5,Dry
1996-09-13,158.27944712761152,0.9915247342304008,0.9883410950714878,257,1995,12,349,50,,0.98,5,Dry
1996-09-14,160.6947843635154,0.9908544171537754,0.9858251264458078,258,1995,12,350,50,,0.98,5,Dry
1996-09-15,158.27944712761152,0.9915247342304008,0.9883410950714878,259,1995,12,351,51,,0.98,5,Dry
1996-09-16,156.76671263129091,0.9919445562536822,0.9899168553732588,260,1995,12,352,51,,0.98,5,Dry
1996-09-17,156.80882745947366,0.9919328683253504,0.9898729858941614,261,1995,12,353,51,,0.98,5,Dry
1996-09-18,154.74198693758552,0.9925064687633715,0.990871262266892,262,1995,12,354,51,0.98,0.98,5,Dry
1996-09-19,153.20321785420353,0.9929335160420045,0.9915605865941528,263,1995,12,355,51,,0.98,5,Dry
1996-09-20,153.20321785420353,0.9929335160420045,0.9915605865941528,264,1995,12,356,51,,0.98,5,Dry
1996-09-21,150.6600119892803,0.9936393198922043,0.9926998697334207,265,1995,12,357,51,,0.98,5,Dry
1996-09-22,149.78565585841577,0.9938819757983272,0.9930915561522626,266,1995,12,358,52,,0.98,5,Dry
1996-09-23,147.26839478940352,0.9945805793124868,0.9942192167685798,267,1995,12,359,52,,0.98,5,Dry
1996-09-24,142.48149771983967,0.9959090641311193,0.996363609086946,268,1995,12,360,52,,0.98,5,Dry
1996-09-25,140.54440939892007,0.9964466550567849,0.9972313689854797,269,1995,12,361,52,,0.98,5,Dry
1996-09-26,139.10263449765185,0.9968467840005214,0.9978772427066321,270,1995,12,362,52,,0.98,5,Dry
1996-09-27,136.72037217281124,0.9975079219540977,0.9989444277652376,271,1995,12,363,52,,0.98,5,Dry
1996-09-28,136.72037217281124,0.9975079219540977,0.9989444277652376,272,1995,12,364,52,1,0.98,5,Dry
1996-09-29,134.36403299269935,0.9981618655803834,1,273,1995,12,365,53,,0.98,5,Dry
1996-09-30,137.16014470191678,0.9973858739718497,0.9987474223106524,274,1995,12,366,53,,0.98,5,Dry
1996-10-01,136.19909732887982,0.9976525888868589,0.9900633466310683,275,1996,1,1,1,0.98,0.98,5,Dry
1996-10-02,135.24237200929633,0.9979181043228915,0.9911872804989733,276,1996,1,2,1,,0.98,5,Dry
1996-10-03,134.76561626681422,0.9980504160807754,0.9917473596718829,277,1996,1,3,1,,0.98,5,Dry
1996-10-04,132.397685083733,0.9987075767806141,0.9945291383068334,278,1996,1,4,1,,0.98,5,Dry
1996-10-05,127.74072789856713,1,1,279,1996,1,5,1,,0.98,5,Dry
1996-10-06,138.75680112503707,0.9969427614946306,0.9767461757453205,280,1996,1,6,1,,0.98,5,Dry
1996-10-07,136.2535645022697,0.9976374728708028,0.9899737169461043,281,1996,1,7,1,,0.98,5,Dry
1996-10-08,136.2535645022697,0.9976374728708028,0.9899737169461043,282,1996,1,8,2,0.98,0.98,5,Dry
1996-10-09,136.2535645022697,0.9976374728708028,0.9899737169461043,283,1996,1,9,2,,0.98,5,Dry
1996-10-10,136.2535645022697,0.9976374728708028,0.9899737169461043,284,1996,1,10,2,,0.98,5,Dry
1996-10-11,136.2535645022697,0.9976374728708028,0.9899737169461043,285,1996,1,11,2,,0.98,5,Dry
1996-10-12,136.2535645022697,0.9976374728708028,0.9899737169461043,286,1996,1,12,2,,0.98,5,Dry
1996-10-13,131.33301667405746,0.999003049149996,0.9957798806664523,287,1996,1,13,2,,0.98,5,Dry
1996-10-14,131.33301667405746,0.999003049149996,0.9957798806664523,288,1996,1,14,2,,0.98,5,Dry
1996-10-15,143.51825007669882,0.9956213391713482,0.97,289,1996,1,15,3,,0.98,5,Dry
1996-10-16,140.85823036736014,0.9963595618132322,0.9737688024438343,290,1996,1,16,3,,0.98,5,Dry
1996-10-17,138.22932359567753,0.9970891498292325,0.97749352306562,291,1996,1,17,3,,0.98,5,Dry
1996-10-18,138.22932359567753,0.9970891498292325,0.97749352306562,292,1996,1,18,3,0.98,0.98,5,Dry
1996-10-19,153.9694598561768,0.9927208645368171,0.9555899768349789,293,1996,1,19,3,,0.98,5,Dry
1996-10-20,153.9694598561768,0.9927208645368171,0.9555899768349789,294,1996,1,20,3,,0.98,5,Dry
1996-10-21,153.9694598561768,0.9927208645368171,0.9555899768349789,295,1996,1,21,3,,0.98,5,Dry
1996-10-22,152.21711710107476,0.9932071839026534,0.9590918253254371,296,1996,1,22,4,,0.98,5,Dry
1996-10-23,150.47732206195246,0.9936900209604422,0.961559043693096,297,1996,1,23,4,,0.98,5,Dry
1996-10-24,148.17706237573339,0.9943284011110172,0.9643491271333954,298,1996,1,24,4,,0.98,5,Dry
1996-10-25,145.33306833039052,0.9951176812769815,0.9677987292534344,299,1996,1,25,4,,0.98,5,Dry
1996-10-26,148.17706237573339,0.9943284011110172,0.9643491271333954,300,1996,1,26,4,,0.98,5,Dry
1996-10-27,148.17706237573339,0.9943284011110172,0.9643491271333954,301,1996,1,27,4,,0.98,5,Dry
1996-10-28,148.17706237573339,0.9943284011110172,0.9643491271333954,302,1996,1,28,4,0.97,0.98,5,Dry
1996-10-29,148.17706237573339,0.9943284011110172,0.9643491271333954,303,1996,1,29,5,,0.98,5,Dry
1996-10-30,148.17706237573339,0.9943284011110172,0.9643491271333954,304,1996,1,30,5,,0.98,5,Dry
1996-10-31,148.17706237573339,0.9943284011110172,0.9643491271333954,305,1996,1,31,5,,0.98,5,Dry
1996-11-01,142.52392905165814,0.9958972883650362,0.9892756456881575,306,1996,2,32,5,,0.97,5,Dry
1996-11-02,142.52392905165814,0.9958972883650362,0.9892756456881575,307,1996,2,33,5,,0.97,5,Dry
1996-11-03,153.9694598561768,0.9927208645368171,0.981092302238833,308,1996,2,34,5,,0.97,5,Dry
1996-11-04,148.17706237573339,0.9943284011110172,0.9852337596152577,309,1996,2,35,5,,0.97,5,Dry
1996-11-05,148.17706237573339,0.9943284011110172,0.9852337596152577,310,1996,2,36,6,,0.97,5,Dry
1996-11-06,148.17706237573339,0.9943284011110172,0.9852337596152577,311,1996,2,37,6,,0.97,5,Dry
1996-11-07,148.17706237573339,0.9943284011110172,0.9852337596152577,312,1996,2,38,6,,0.97,5,Dry
1996-11-08,150.6600119892803,0.9936393198922043,0.9834584964315704,313,1996,2,39,6,0.96,0.97,5,Dry
1996-11-09,153.20321785420353,0.9929335160420045,0.9816401511393811,314,1996,2,40,6,,0.97,5,Dry
1996-11-10,155.7733022530981,0.9922202527198736,0.9794937130103462,315,1996,2,41,6,,0.97,5,Dry
1996-11-11,156.76671263129091,0.9919445562536822,0.9776721375289421,316,1996,2,42,6,,0.96,5,Dry
1996-11-12,164.87276110443864,0.9894194921967652,0.963586625415238,317,1996,2,43,7,,0.96,5,Dry
1996-11-13,172.588571150434,0.9853449128851847,0.9480437109476616,318,1996,2,44,7,,0.96,5,Dry
1996-11-14,182.70994304697962,0.98,0.93,319,1996,2,45,7,,0.96,5,Dry
1996-11-15,156.76671263129091,0.9919445562536822,0.9776721375289421,320,1996,2,46,7,,0.96,5,Dry
1996-11-16,150.6600119892803,0.9936393198922043,0.9834584964315704,321,1996,2,47,7,,0.96,5,Dry
1996-11-17,149.78565585841577,0.9938819757983272,0.9840836449404593,322,1996,2,48,7,,0.96,5,Dry
1996-11-18,173.69054005715492,0.9847629830965345,0.9447561345596782,323,1996,2,49,7,0.96,0.96,5,Dry
1996-11-19,175.30298408958018,0.9839114806546087,0.9399754533361703,324,1996,2,50,8,,0.96,5,Dry
1996-11-20,178.24119407222702,0.982359865265297,0.9360183669337293,325,1996,2,51,8,,0.96,5,Dry
1996-11-21,176.40339207274639,0.9833303751613709,0.9384934593694212,326,1996,2,52,8,,0.96,5,Dry
1996-11-22,178.24119407222702,0.982359865265297,0.9360183669337293,327,1996,2,53,8,,0.96,5,Dry
