date,datetime,days,waterYear,waterWeek,flowMean,flowMin,flowMax,flowMedian,flowChange,volume,flowMeanVariance,flowMeanCalWeeklyExceedance
1463616000000,2016-05-19T02:00:00.000+02:00,7,2015,34,2278,2175,2381,2274,-206,1378,0.12660731948565776,0.37063848144952544
1464220800000,2016-05-26T02:00:00.000+02:00,7,2015,35,1996,1870,2130,1987,-260,1207,0.12959818902093945,0.3703045267489711
1464825600000,2016-06-02T02:00:00.000+02:00,7,2015,36,1652,1520,1794,1641,-274,999,0.0861275476660092,0.40070052539404555
1465430400000,2016-06-09T02:00:00.000+02:00,7,2015,37,1352,1252,1479,1345,-228,818,0.048875096974398756,0.43068145800316965
1466035200000,2016-06-16T02:00:00.000+02:00,7,2015,38,1097,972,1206,1107,-234,664,0.010128913443830571,0.4489208633093525
1466640000000,2016-06-23T02:00:00.000+02:00,7,2015,39,863,781,970,846,-189,522,-0.052689352360043906,0.5265942028985507
1467244800000,2016-06-30T02:00:00.000+02:00,7,2015,40,687,610,763,692,-153,416,-0.10894941634241245,0.5506172839506173
1467849600000,2016-07-07T02:00:00.000+02:00,7,2015,41,548,519,579,553,-60,332,-0.1696969696969697,0.6277018633540372
1468454400000,2016-07-14T02:00:00.000+02:00,7,2015,42,488,470,509,488,-39,295,-0.15424610051993068,0.59
1469059200000,2016-07-21T02:00:00.000+02:00,7,2015,43,440,420,457,443,-37,266,-0.14728682170542637,0.6075471698113208
1469664000000,2016-07-28T02:00:00.000+02:00,7,2015,44,400,386,413,398,-28,242,-0.14346895074946467,0.6336842105263158
1470268800000,2016-08-04T02:00:00.000+02:00,7,2015,45,367,353,383,365,-30,222,-0.1445221445221445,0.6548872180451127
1470873600000,2016-08-11T02:00:00.000+02:00,7,2015,46,342,325,353,342,-28,207,-0.13636363636363635,0.6447761194029851
1471478400000,2016-08-18T02:00:00.000+02:00,7,2015,47,310,303,315,311,-12,188,-0.1553133514986376,0.7
1472083200000,2016-08-25T02:00:00.000+02:00,7,2015,48,291,282,299,290,-17,176,-0.1466275659824047,0.66
1472688000000,2016-09-01T02:00:00.000+02:00,7,2015,49,270,261,279,270,-17,163,-0.1509433962264151,0.6767676767676769
1473292800000,2016-09-08T02:00:00.000+02:00,7,2015,50,248,237,261,247,-25,150,-0.16498316498316498,0.7284210526315789
1473897600000,2016-09-15T02:00:00.000+02:00,7,2015,51,233,227,237,232,-10,141,-0.16487455197132617,0.7272727272727273
1474502400000,2016-09-22T02:00:00.000+02:00,7,2015,52,221,218,224,221,-6,133,-0.16287878787878787,0.73
1475107200000,2016-09-29T02:00:00.000+02:00,2,2015,53,213,212,213,213,-1,37,-0.16796875,0
1475280000000,2016-10-01T02:00:00.000+02:00,7,2016,1,205,200,209,204,-9,124,-0.17338709677419356,0.7662295081967213
1475884800000,2016-10-08T02:00:00.000+02:00,7,2016,2,191,190,198,190,-8,116,-0.200836820083682,0.8396887159533074
1476489600000,2016-10-15T02:00:00.000+02:00,7,2016,3,182,177,190,179,-13,110,-0.21888412017167383,0.8686868686868687
1477094400000,2016-10-22T02:00:00.000+02:00,7,2016,4,175,172,175,175,-3,106,-0.2553191489361702,0.8787878787878788
1477699200000,2016-10-29T02:00:00.000+02:00,7,2016,5,164,157,172,164,-15,99,-0.31950207468879666,0.9295172413793104
1478304000000,2016-11-05T02:00:00.000+02:00,7,2016,6,165,156,175,165,19,100,-0.3426294820717131,0.9493377483443709
1478908800000,2016-11-12T02:00:00.000+02:00,7,2016,7,189,179,197,190,18,115,-0.29739776951672864,0.9296335078534033
1479513600000,2016-11-19T02:00:00.000+02:00,7,2016,8,201,198,204,200,6,122,-0.31399317406143346,0.9352542372881358
1480118400000,2016-11-26T02:00:00.000+02:00,7,2016,9,223,204,252,221,48,135,-0.3180428134556575,0.9396874999999999
1480723200000,2016-12-03T02:00:00.000+02:00,7,2016,10,293,261,315,296,53,177,-0.20810810810810812,0.74
1481328000000,2016-12-10T02:00:00.000+02:00,7,2016,11,325,315,338,325,13,197,-0.21307506053268765,0.7560975609756097
1481932800000,2016-12-17T02:00:00.000+02:00,7,2016,12,402,344,439,408,95,243,-0.12987012987012986,0.65
1482537600000,2016-12-24T02:00:00.000+02:00,7,2016,13,503,447,619,477,30,304,-0.032692307692307694,0.40575539568345337
1483142400000,2016-12-31T02:00:00.000+02:00,7,2016,14,522,470,643,488,173,316,-0.10616438356164383,0.53
1483747200000,2017-01-07T02:00:00.000+02:00,7,2016,15,717,596,890,716,288,434,0.10307692307692308,0.29613615455381775
1484352000000,2017-01-14T02:00:00.000+02:00,7,2016,16,984,944,1018,983,51,595,0.3497942386831276,0.10168224299065436
1484956800000,2017-01-21T02:00:00.000+02:00,7,2016,17,1043,1008,1092,1042,83,631,0.23871733966745842,0.14141414141414127
1485561600000,2017-01-28T02:00:00.000+02:00,7,2016,18,1105,1092,1124,1107,17,669,0.12755102040816327,0.18571428571428586
1486166400000,2017-02-04T02:00:00.000+02:00,7,2016,19,1126,1124,1129,1124,0,681,-0.024263431542461005,0.26144355336212216
1486771200000,2017-02-11T02:00:00.000+02:00,7,2016,20,1198,1066,1261,1206,180,725,-0.09173616376042457,0.3028125
1487376000000,2017-02-18T02:00:00.000+02:00,7,2016,21,1341,1275,1479,1319,96,811,-0.13203883495145632,0.34120647593701486
1487980800000,2017-02-25T02:00:00.000+02:00,7,2016,22,1506,1416,1573,1513,142,911,-0.1815217391304348,0.42149253731343295
1488585600000,2017-03-04T02:00:00.000+02:00,7,2016,23,1591,1573,1641,1573,68,962,-0.27813067150635207,0.5266468489892984
1489190400000,2017-03-11T02:00:00.000+02:00,7,2016,24,1961,1698,2274,1937,576,1186,-0.20703598867771936,0.5485981308411215
1489795200000,2017-03-18T02:00:00.000+02:00,7,2016,25,2773,2365,3268,2720,903,1677,0.024381233838197267,0.42731950207468883
1490400000000,2017-03-25T02:00:00.000+02:00,7,2016,26,3734,3470,3892,3769,422,2258,0.27570891697984284,0.30042115114646695
1491004800000,2017-04-01T02:00:00.000+02:00,7,2016,27,3877,3807,3913,3892,-106,2345,0.2761685319289006,0.2709127789046653
1491609600000,2017-04-08T02:00:00.000+02:00,7,2016,28,3623,3535,3756,3597,-220,2191,0.19887491727332893,0.3018286311389759
1492214400000,2017-04-15T02:00:00.000+02:00,7,2016,29,3363,3202,3508,3358,-306,2034,0.13576494427558258,0.32534075104311544
1492819200000,2017-04-22T02:00:00.000+02:00,7,2016,30,3034,2920,3148,3030,-228,1835,0.062324929971988796,0.4220400728597451
1493424000000,2017-04-29T02:00:00.000+02:00,7,2016,31,2732,2593,2860,2730,-267,1652,0.012977382276603633,0.4727357392316647
1494028800000,2017-05-06T02:00:00.000+02:00,7,2016,32,2450,2326,2563,2460,-237,1482,-0.016853932584269662,0.5283049974240083
1494633600000,2017-05-13T02:00:00.000+02:00,7,2016,33,2187,2074,2302,2187,-228,1323,-0.035288928098809,0.5503105590062113
1495238400000,2017-05-20T02:00:00.000+02:00,7,2016,34,1938,1823,2041,1937,-219,1172,-0.04154302670623145,0.5432835820895522
1495843200000,2017-05-27T02:00:00.000+02:00,7,2016,35,1668,1557,1794,1660,-237,1009,-0.05602716468590832,0.5407523510971788
1496448000000,2017-06-03T02:00:00.000+02:00,7,2016,36,1415,1304,1520,1416,-216,856,-0.06969099276791585,0.5472103004291845
1497052800000,2017-06-10T02:00:00.000+02:00,7,2016,37,1206,1129,1275,1206,-146,729,-0.0643910007757952,0.5515625000000001
1497657600000,2017-06-17T02:00:00.000+02:00,7,2016,38,990,890,1092,983,-202,599,-0.08839779005524862,0.5679620853080568
1498262400000,2017-06-24T02:00:00.000+02:00,7,2016,39,788,716,862,781,-145,476,-0.1350164654226125,0.5990554899645809
1498867200000,2017-07-01T02:00:00.000+02:00,7,2016,40,635,579,685,643,-106,384,-0.17639429312581065,0.6316279069767442
1499472000000,2017-07-08T02:00:00.000+02:00,7,2016,41,524,490,563,519,-73,317,-0.20606060606060606,0.6709925925925926
1500076800000,2017-07-15T02:00:00.000+02:00,7,2016,42,461,439,488,457,-48,279,-0.20103986135181975,0.68
1500681600000,2017-07-22T02:00:00.000+02:00,7,2016,43,416,403,433,413,-29,252,-0.1937984496124031,0.7093541202672605
1501286400000,2017-07-29T02:00:00.000+02:00,7,2016,44,382,365,398,383,-34,231,-0.18201284796573874,0.7240000000000001
1501891200000,2017-08-05T02:00:00.000+02:00,7,2016,45,349,335,360,349,-24,211,-0.1864801864801865,0.7272727272727273
1502496000000,2017-08-12T02:00:00.000+02:00,7,2016,46,323,311,333,325,-22,196,-0.18434343434343434,0.7358400000000002
1503100800000,2017-08-19T02:00:00.000+02:00,7,2016,47,296,288,307,296,-19,179,-0.19346049046321526,0.7684094052558783
1503705600000,2017-08-26T02:00:00.000+02:00,7,2016,48,270,260,284,270,-24,163,-0.20821114369501467,0.78
1504310400000,2017-09-02T02:00:00.000+02:00,7,2016,49,250,241,258,252,-17,151,-0.2138364779874214,0.8
1504915200000,2017-09-09T02:00:00.000+02:00,7,2016,50,226,218,235,227,-17,137,-0.23905723905723905,0.83
1505520000000,2017-09-16T02:00:00.000+02:00,7,2016,51,214,209,218,213,-9,129,-0.23297491039426524,0.82
1506124800000,2017-09-23T02:00:00.000+02:00,7,2016,52,204,204,204,204,1,123,-0.22727272727272727,0.83
1506729600000,2017-09-30T02:00:00.000+02:00,1,2016,53,202,202,202,202,0,17,-0.2109375,0
1506816000000,2017-10-01T02:00:00.000+02:00,7,2017,1,190,183,197,190,-14,115,-0.23387096774193547,0.8592391304347826
1507420800000,2017-10-08T02:00:00.000+02:00,7,2017,2,179,175,183,179,4,108,-0.2510460251046025,0.8789690721649485
1508025600000,2017-10-15T02:00:00.000+02:00,7,2017,3,177,172,183,175,-8,107,-0.24034334763948498,0.8783815028901734
1508630400000,2017-10-22T02:00:00.000+02:00,7,2017,4,187,179,190,190,4,113,-0.20425531914893616,0.8181818181818181
1509235200000,2017-10-29T02:00:00.000+02:00,7,2017,5,189,179,200,183,17,114,-0.2157676348547718,0.829060773480663
1509840000000,2017-11-05T02:00:00.000+02:00,7,2017,6,194,183,200,197,-2,117,-0.22709163346613545,0.83
1510444800000,2017-11-12T02:00:00.000+02:00,7,2017,7,207,200,218,204,14,125,-0.23048327137546468,0.79
1511049600000,2017-11-19T02:00:00.000+02:00,7,2017,8,215,209,227,212,18,130,-0.26621160409556316,0.8692972972972973
1511654400000,2017-11-26T02:00:00.000+02:00,7,2017,9,258,232,279,260,46,156,-0.21100917431192662,0.76
1512259200000,2017-12-03T02:00:00.000+02:00,7,2017,10,299,282,311,299,29,181,-0.1918918918918919,0.7186374695863746
1512864000000,2017-12-10T02:00:00.000+02:00,7,2017,11,346,315,386,338,71,209,-0.162227602905569,0.6876691729323308
1513468800000,2017-12-17T02:00:00.000+02:00,7,2017,12,438,403,470,439,67,265,-0.05194805194805195,0.4840201005025126
1514073600000,2017-12-24T02:00:00.000+02:00,7,2017,13,509,477,540,509,63,308,-0.021153846153846155,0.38318435754189945
1514678400000,2017-12-31T02:00:00.000+02:00,7,2017,14,592,545,631,596,86,358,0.0136986301369863,0.37373737373737376
1515283200000,2018-01-07T02:00:00.000+02:00,7,2017,15,667,635,716,664,82,403,0.026153846153846153,0.38076690211907166
1515888000000,2018-01-14T02:00:00.000+02:00,7,2017,16,742,716,774,741,58,449,0.01783264746227709,0.39
1516492800000,2018-01-21T02:00:00.000+02:00,7,2017,17,854,793,910,862,97,516,0.014251781472684086,0.350253807106599
1517097600000,2018-01-28T02:00:00.000+02:00,7,2017,18,986,944,1092,972,108,596,0.006122448979591836,0.2830731707317073
1517702400000,2018-02-04T02:00:00.000+02:00,7,2017,19,1354,1143,1537,1333,393,819,0.1733102253032929,0.15725490196078418
1518307200000,2018-02-11T02:00:00.000+02:00,7,2017,20,1994,1641,2274,1956,633,1206,0.511751326762699,0.14014752370916755
1518912000000,2018-02-18T02:00:00.000+02:00,7,2017,21,2491,2302,2593,2498,291,1506,0.6122977346278318,0.14088328075709777
1519516800000,2018-02-25T02:00:00.000+02:00,7,2017,22,2889,2684,3060,2915,376,1747,0.5701086956521739,0.17130530164533825
1520121600000,2018-03-04T02:00:00.000+02:00,7,2017,23,3164,3114,3185,3185,72,1914,0.4355716878402904,0.1817256011315418
1520726400000,2018-03-11T02:00:00.000+02:00,7,2017,24,3238,3185,3301,3234,115,1959,0.30934088152042055,0.23157482882295405
1521331200000,2018-03-18T02:00:00.000+02:00,7,2017,25,3462,3345,3569,3470,223,2094,0.27890653860362025,0.2636611124149261
1521936000000,2018-03-25T02:00:00.000+02:00,7,2017,26,3645,3569,3690,3649,121,2204,0.24530235736248718,0.3128457968024754
1522540800000,2018-04-01T02:00:00.000+02:00,7,2017,27,3802,3725,3913,3769,188,2300,0.2514812376563529,0.2972404730617608
1523145600000,2018-04-08T02:00:00.000+02:00,7,2017,28,4027,3945,4080,4049,135,2436,0.3325612177365983,0.23162180951435102
1523750400000,2018-04-15T02:00:00.000+02:00,7,2017,29,4181,4124,4313,4150,188,2529,0.4120229652144546,0.18154216867469886
1524355200000,2018-04-22T02:00:00.000+02:00,7,2017,30,4510,4372,4652,4520,280,2728,0.5791316526610645,0.10179723502304167
1524960000000,2018-04-29T02:00:00.000+02:00,7,2017,31,4722,4670,4829,4712,159,2856,0.7508342602892102,0.04038493446158942
1525564800000,2018-05-06T02:00:00.000+02:00,7,2017,32,4616,4520,4730,4609,-210,2791,0.8523274478330658,0.020684679305368846
1526169600000,2018-05-13T02:00:00.000+02:00,7,2017,33,4330,4166,4485,4347,-319,2619,0.9100132333480371,0.02027018811847743
1526774400000,2018-05-20T02:00:00.000+02:00,7,2017,34,3922,3630,4141,3929,-511,2372,0.9396636993076162,0.020074459823671814
1527379200000,2018-05-27T02:00:00.000+02:00,7,2017,35,3300,3114,3545,3286,-431,1996,0.8675721561969439,0.02013069732814953
1527984000000,2018-06-03T02:00:00.000+02:00,7,2017,36,2866,2665,3054,2865,-389,1733,0.8842866535174227,0.020135910164345235
1528588800000,2018-06-10T02:00:00.000+02:00,7,2017,37,2430,2274,2593,2426,-319,1469,0.8851823118696664,0.020210941649594
1529193600000,2018-06-17T02:00:00.000+02:00,7,2017,38,2071,1897,2236,2074,-339,1253,0.9069981583793738,0.020249675745784654
1529798400000,2018-06-24T02:00:00.000+02:00,7,2017,39,1675,1513,1823,1641,-310,1013,0.8386388583973655,0.02083670715249649
1530403200000,2018-07-01T02:00:00.000+02:00,7,2017,40,1360,1246,1466,1371,-220,823,0.7639429312581063,0.030172744721689047
1531008000000,2018-07-08T02:00:00.000+02:00,7,2017,41,1142,1052,1226,1143,-173,691,0.7303030303030303,0.03077477477477475
1531612800000,2018-07-15T02:00:00.000+02:00,7,2017,42,959,890,1030,962,-139,580,0.6620450606585788,0.040378961123815664
1532217600000,2018-07-22T02:00:00.000+02:00,7,2017,43,809,747,862,811,-114,489,0.5678294573643411,0.06024475524475522
1532822400000,2018-07-29T02:00:00.000+02:00,7,2017,44,673,631,727,669,-96,407,0.4411134903640257,0.07185840707964596
1533427200000,2018-08-05T02:00:00.000+02:00,7,2017,45,581,553,614,579,-61,351,0.3543123543123543,0.09200000000000019
1534032000000,2018-08-12T02:00:00.000+02:00,7,2017,46,505,477,540,503,-63,305,0.27525252525252525,0.13
1534636800000,2018-08-19T02:00:00.000+02:00,7,2017,47,458,439,470,457,-31,277,0.24795640326975477,0.16
1535241600000,2018-08-26T02:00:00.000+02:00,7,2017,48,401,383,427,398,-44,243,0.17595307917888564,0.23
1535846400000,2018-09-02T02:00:00.000+02:00,7,2017,49,375,360,383,371,-24,227,0.1792452830188679,0.21
1536451200000,2018-09-09T02:00:00.000+02:00,7,2017,50,353,344,360,353,-15,214,0.18855218855218855,0.20034904013961605
1537056000000,2018-09-16T02:00:00.000+02:00,7,2017,51,315,290,338,315,-48,191,0.12903225806451613,0.29121338912133876
1537660800000,2018-09-23T02:00:00.000+02:00,7,2017,52,269,255,284,270,-29,163,0.01893939393939394,0.36533333333333345
1538265600000,2018-09-30T02:00:00.000+02:00,1,2017,53,247,247,247,247,0,21,-0.03515625,0
1538352000000,2018-10-01T02:00:00.000+02:00,7,2018,1,238,230,244,237,-14,144,-0.04032258064516129,0.5327748691099476
1538956800000,2018-10-08T02:00:00.000+02:00,7,2018,2,218,209,227,218,-18,132,-0.08786610878661087,0.5757575757575758
1539561600000,2018-10-15T02:00:00.000+02:00,7,2018,3,206,204,212,204,-8,125,-0.11587982832618025,0.61
1540166400000,2018-10-22T02:00:00.000+02:00,7,2018,4,197,190,202,198,-12,119,-0.16170212765957448,0.74
1540771200000,2018-10-29T02:00:00.000+02:00,7,2018,5,181,177,183,183,-6,110,-0.24896265560165975,0.8590106007067138
1541376000000,2018-11-05T02:00:00.000+02:00,7,2018,6,173,167,177,175,-10,105,-0.3107569721115538,0.9185046728971963
1541980800000,2018-11-12T02:00:00.000+02:00,7,2018,7,207,202,221,204,17,125,-0.23048327137546468,0.79
1542585600000,2018-11-19T02:00:00.000+02:00,7,2018,8,218,212,224,218,0,132,-0.25597269624573377,0.8484848484848484
1543190400000,2018-11-26T02:00:00.000+02:00,7,2018,9,225,221,230,224,3,136,-0.3119266055045872,0.92
1543795200000,2018-12-03T02:00:00.000+02:00,7,2018,10,221,218,232,221,11,134,-0.4027027027027027,0.9696969696969696
1544400000000,2018-12-10T02:00:00.000+02:00,7,2018,11,237,227,252,241,22,143,-0.4261501210653753,0.9699610894941634
1545004800000,2018-12-17T02:00:00.000+02:00,7,2018,12,281,252,325,270,73,170,-0.3917748917748918,0.96
1545609600000,2018-12-24T02:00:00.000+02:00,7,2018,13,346,325,371,344,38,209,-0.3346153846153846,0.9395876288659794
1546214400000,2018-12-31T02:00:00.000+02:00,7,2018,14,394,383,413,389,15,238,-0.3253424657534247,0.9498687664041994
1546819200000,2019-01-07T02:00:00.000+02:00,7,2018,15,463,439,477,470,35,280,-0.2876923076923077,0.849438202247191
1547424000000,2019-01-14T02:00:00.000+02:00,7,2018,16,488,470,509,486,39,295,-0.33058984910836764,0.9197153024911033
1548028800000,2019-01-21T02:00:00.000+02:00,7,2018,17,485,463,509,477,-39,293,-0.42399049881235157,0.9486238532110092
1548633600000,2019-01-28T02:00:00.000+02:00,7,2018,18,484,474,498,486,11,293,-0.5061224489795918,0.97801652892562
1549238400000,2019-02-04T02:00:00.000+02:00,7,2018,19,572,531,619,556,88,346,-0.5043327556325823,0.9681293302540417
1549843200000,2019-02-11T02:00:00.000+02:00,7,2018,20,663,631,702,653,71,401,-0.4973464746019712,0.9449735449735452
1550448000000,2019-02-18T02:00:00.000+02:00,7,2018,21,751,716,781,747,65,454,-0.513915857605178,0.913744855967078
1551052800000,2019-02-25T02:00:00.000+02:00,7,2018,22,779,772,787,781,0,471,-0.5766304347826087,0.8998543123543123
1551657600000,2019-03-04T02:00:00.000+02:00,7,2018,23,771,757,787,774,5,467,-0.6501814882032668,0.9578189300411524
1552262400000,2019-03-11T02:00:00.000+02:00,7,2018,24,769,747,787,772,-39,465,-0.6890416498180347,0.9599588900308325
1552867200000,2019-03-18T02:00:00.000+02:00,7,2018,25,775,757,793,774,36,469,-0.7137052087181381,0.9699243570347957
1553472000000,2019-03-25T02:00:00.000+02:00,7,2018,26,831,803,862,832,58,502,-0.7160915613255894,0.9698804780876494
1554076800000,2019-04-01T02:00:00.000+02:00,7,2018,27,898,868,934,895,66,543,-0.7044107965766951,0.9599003171726325
1554681600000,2019-04-08T02:00:00.000+02:00,7,2018,28,965,938,995,962,58,584,-0.6806750496360027,0.9497215592680986
1555286400000,2019-04-15T02:00:00.000+02:00,7,2018,29,1024,1002,1049,1018,47,619,-0.6541708882134414,0.9488794221152066
1555891200000,2019-04-22T02:00:00.000+02:00,7,2018,30,1067,1052,1092,1066,13,645,-0.6264005602240896,0.9474960127591708
1556496000000,2019-04-29T02:00:00.000+02:00,7,2018,31,1030,1002,1062,1030,-59,623,-0.618094178717093,0.9486471861471862
1557100800000,2019-05-06T02:00:00.000+02:00,7,2018,32,1000,995,1008,1002,7,605,-0.5987158908507223,0.9294563727729557
1557705600000,2019-05-13T02:00:00.000+02:00,7,2018,33,1019,1008,1042,1018,0,616,-0.5505072783414203,0.909823484267076
1558310400000,2019-05-20T02:00:00.000+02:00,7,2018,34,955,920,1002,944,-82,577,-0.5276953511374877,0.9182669461914744
1558915200000,2019-05-27T02:00:00.000+02:00,7,2018,35,890,868,910,890,-42,539,-0.49632144878324846,0.9096192384769539
1559520000000,2019-06-03T02:00:00.000+02:00,7,2018,36,837,803,862,839,-58,506,-0.44970414201183434,0.8798177083333333
1560124800000,2019-06-10T02:00:00.000+02:00,7,2018,37,764,741,787,763,-45,462,-0.4072924747866563,0.8588286208886324
1560729600000,2019-06-17T02:00:00.000+02:00,7,2018,38,698,653,733,702,-80,422,-0.3572744014732965,0.8177142857142857
1561334400000,2019-06-24T02:00:00.000+02:00,7,2018,39,615,579,648,614,-69,372,-0.32491767288693746,0.7632067510548523
1561939200000,2019-07-01T02:00:00.000+02:00,7,2018,40,541,509,573,545,-64,327,-0.29831387808041504,0.7649781659388647
1562544000000,2019-07-08T02:00:00.000+02:00,7,2018,41,476,447,498,477,-51,288,-0.2787878787878788,0.7652413793103449
1563148800000,2019-07-15T02:00:00.000+02:00,7,2018,42,420,398,443,420,-44,254,-0.2720970537261698,0.8
1563753600000,2019-07-22T02:00:00.000+02:00,7,2018,43,373,357,389,371,-33,226,-0.2771317829457364,0.84
1564358400000,2019-07-29T02:00:00.000+02:00,7,2018,44,341,328,353,342,-25,206,-0.2698072805139186,0.8662318840579711
1564963200000,2019-08-05T02:00:00.000+02:00,7,2018,45,311,299,325,311,-26,188,-0.27505827505827507,0.86
1565568000000,2019-08-12T02:00:00.000+02:00,7,2018,46,282,270,296,282,-26,171,-0.2878787878787879,0.8989898989898988
1566172800000,2019-08-19T02:00:00.000+02:00,7,2018,47,254,244,264,255,-20,154,-0.3079019073569482,0.9179130434782609
1566777600000,2019-08-26T02:00:00.000+02:00,7,2018,48,232,224,241,232,-17,140,-0.3196480938416422,0.9388571428571428
1567382400000,2019-09-02T02:00:00.000+02:00,7,2018,49,212,204,221,212,-18,128,-0.3333333333333333,0.9490384615384615
1567987200000,2019-09-09T02:00:00.000+02:00,7,2018,50,198,190,204,198,-14,120,-0.3333333333333333,0.96
1568592000000,2019-09-16T02:00:00.000+02:00,7,2018,51,180,175,190,179,-15,109,-0.3548387096774194,0.9698841698841698
1569196800000,2019-09-23T02:00:00.000+02:00,7,2018,52,165,157,172,165,-15,100,-0.375,0.9699089253187614
1569801600000,2019-09-30T02:00:00.000+02:00,1,2018,53,157,157,157,157,0,14,-0.38671875,0
1569888000000,2019-10-01T02:00:00.000+02:00,7,2019,1,148,138,156,149,-18,89,-0.4032258064516129,0.9696385542168675
1570492800000,2019-10-08T02:00:00.000+02:00,7,2019,2,133,128,138,133,-7,80,-0.4435146443514644,1
1571097600000,2019-10-15T02:00:00.000+02:00,7,2019,3,140,134,146,139,-1,85,-0.39914163090128757,0.9896078431372549
1571702400000,2019-10-22T02:00:00.000+02:00,7,2019,4,152,138,161,153,23,92,-0.35319148936170214,0.9697709923664122
1572307200000,2019-10-29T02:00:00.000+02:00,7,2019,5,172,165,179,172,14,104,-0.2863070539419087,0.8993031358885017
1572912000000,2019-11-05T02:00:00.000+02:00,7,2019,6,191,183,198,194,15,116,-0.23904382470119523,0.8592391304347826
1573516800000,2019-11-12T02:00:00.000+02:00,7,2019,7,204,200,209,204,9,124,-0.241635687732342,0.83
1574121600000,2019-11-19T02:00:00.000+02:00,7,2019,8,221,212,230,221,18,134,-0.24573378839590443,0.819
1574726400000,2019-11-26T02:00:00.000+02:00,7,2019,9,241,232,252,241,19,146,-0.26299694189602446,0.8175
1575331200000,2019-12-03T02:00:00.000+02:00,7,2019,10,261,255,274,258,18,158,-0.2945945945945946,0.8791578947368421
1575936000000,2019-12-10T02:00:00.000+02:00,7,2019,11,290,279,299,290,20,175,-0.29782082324455206,0.8879999999999998
1576540800000,2019-12-17T02:00:00.000+02:00,7,2019,12,319,303,338,315,36,193,-0.30952380952380953,0.92
1577145600000,2019-12-24T02:00:00.000+02:00,7,2019,13,364,344,389,360,45,220,-0.3,0.9062499999999999
1577750400000,2019-12-31T02:00:00.000+02:00,7,2019,14,419,394,447,420,53,253,-0.2825342465753425,0.8596810933940775
1578355200000,2020-01-07T02:00:00.000+02:00,7,2019,15,483,457,509,486,52,292,-0.2569230769230769,0.8175
1578960000000,2020-01-14T02:00:00.000+02:00,7,2019,16,537,514,556,540,42,325,-0.26337448559670784,0.8281748466257669
1579564800000,2020-01-21T02:00:00.000+02:00,7,2019,17,588,563,614,590,51,356,-0.3016627078384798,0.8464183381088825
1580169600000,2020-01-28T02:00:00.000+02:00,7,2019,18,671,631,716,669,85,406,-0.3153061224489796,0.81
1580774400000,2020-02-04T02:00:00.000+02:00,7,2019,19,761,733,781,763,48,460,-0.34055459272097055,0.74
1581379200000,2020-02-11T02:00:00.000+02:00,7,2019,20,816,787,846,820,60,493,-0.3813495072024261,0.7386757215619695
1581984000000,2020-02-18T02:00:00.000+02:00,7,2019,21,898,862,944,890,83,543,-0.41877022653721685,0.6993730407523511
1582588800000,2020-02-25T02:00:00.000+02:00,7,2019,22,1188,962,1387,1129,425,719,-0.35434782608695653,0.5596707818930041
1583193600000,2020-03-03T02:00:00.000+02:00,7,2019,23,2068,1436,2695,2236,1259,1251,-0.06170598911070781,0.4119069767441861
1583798400000,2020-03-10T02:00:00.000+02:00,7,2019,24,3405,2805,4032,3493,1227,2059,0.376870198139911,0.21089562289562294
1584403200000,2020-03-17T02:00:00.000+02:00,7,2019,25,4279,4150,4390,4283,25,2588,0.5807166605097894,0.15729794933654984
1585008000000,2020-03-24T02:00:00.000+02:00,7,2019,26,4017,3892,4124,4032,-232,2429,0.37239494362828834,0.22591387559808612
1585612800000,2020-03-31T02:00:00.000+02:00,7,2019,27,3892,3823,3978,3875,102,2354,0.28110599078341014,0.2646767136606709
1586217600000,2020-04-07T02:00:00.000+02:00,7,2019,28,4100,3994,4258,4080,264,2480,0.356717405691595,0.21953982300884947
1586822400000,2020-04-14T02:00:00.000+02:00,7,2019,29,4454,4283,4586,4467,304,2694,0.5042215467747383,0.12481113320079533
1587427200000,2020-04-21T02:00:00.000+02:00,7,2019,30,4588,4520,4670,4609,-89,2775,0.6064425770308123,0.09063625450180078
1588032000000,2020-04-28T02:00:00.000+02:00,7,2019,31,4373,4258,4485,4347,-227,2645,0.621431219873934,0.08019748653500901
1588636800000,2020-05-05T02:00:00.000+02:00,7,2019,32,4033,3838,4241,3978,-403,2439,0.6183788121990369,0.06412034009156264
1589241600000,2020-05-12T02:00:00.000+02:00,7,2019,33,3616,3520,3756,3597,-236,2187,0.5950595500661667,0.07007498087222648
1589846400000,2020-05-19T02:00:00.000+02:00,7,2019,34,3124,2920,3432,3078,-512,1889,0.5450049455984174,0.06072275550536406
1590451200000,2020-05-26T02:00:00.000+02:00,7,2019,35,2668,2438,2860,2695,-422,1614,0.5099037917374081,0.07450564034505616
1591056000000,2020-06-02T02:00:00.000+02:00,7,2019,36,2234,2074,2404,2236,-329,1351,0.46877054569362264,0.1104587155963303
1591660800000,2020-06-09T02:00:00.000+02:00,7,2019,37,1834,1644,2036,1781,-392,1109,0.42280837858805276,0.1501559398922597
1592265600000,2020-06-16T02:00:00.000+02:00,7,2019,38,1484,1348,1602,1486,-254,897,0.3664825046040516,0.15499999999999986
1592870400000,2020-06-23T02:00:00.000+02:00,7,2019,39,1249,1185,1319,1247,-134,755,0.37102085620197583,0.1605681818181818
